ID,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weatherconditions,Road_traffic_density,Type_of_vehicle,multiple_deliveries,Time_taken(min)
0xf75 ,4.8,12.939496,77.625999,13.029496,77.715999,Fog,Jam,electric_scooter,2,40
0x75fe ,4.1,21.183434,72.814492,21.293434,72.924492,Cloudy,Medium,scooter,1,38
0x136b ,4.9,26.902908,75.792934,26.942908,75.832934,Sunny,High,motorcycle,0,10
0x7fab ,4.9,12.311072,76.654878,12.361072,76.704878,Sunny,Low,motorcycle,1,23
0x7293 ,4.2,13.027018,80.254791,13.057018,80.284791,Stormy,Low,motorcycle,1,26
0xde7 ,4.7,12.935662,77.61413,13.025662,77.70413,Windy,Low,motorcycle,1,29
0x1c0c ,4.5,22.753839,75.897429,22.773839,75.917429,Windy,Low,scooter,1,24
0x5542 ,4.8,12.949934,77.699386,12.969934,77.719386,Cloudy,Low,motorcycle,0,21
0x8545 ,4.4,11.024839,77.007003,11.104839,77.087003,Fog,Low,scooter,0,33
0x86ce ,4.9,22.308096,73.167753,22.338096,73.197753,Sandstorms,Medium,electric_scooter,1,27
0xb089 ,4.6,21.186438,72.794115,21.256438,72.864115,Sandstorms,Low,scooter,0,19
0xe64 ,4.7,23.354422,85.3329,23.374422,85.3529,Stormy,Low,motorcycle,1,23
0x6254 ,5.0,23.416792,85.316842,23.476792,85.376842,Sunny,Low,motorcycle,1,18
0xac90 ,4.5,12.334022,76.618203,12.384022,76.668203,Cloudy,Low,scooter,1,15
0x6ab ,4.7,18.520016,73.830547,18.580016,73.890547,Stormy,Jam,motorcycle,1,34
0x938b ,4.1,12.933298,77.614293,12.973298,77.654293,Sunny,High,motorcycle,3,54
0x172f ,4.6,12.316967,76.603067,12.356967,76.643067,Sunny,Medium,motorcycle,0,11
0xb667 ,4.6,26.90519,75.810753,26.96519,75.870753,Cloudy,Low,motorcycle,0,13
0x955d ,4.7,12.311072,76.654878,12.401072,76.744878,Sunny,Jam,motorcycle,1,33
0x3462 ,4.8,11.001753,76.986241,11.091753,77.076241,Sunny,Jam,motorcycle,2,39
0xce5e ,5.0,30.335259,78.053162,30.375259,78.093162,Windy,Medium,motorcycle,1,13
0xb5ae ,4.6,13.029198,77.570997,13.079198,77.620997,Fog,Medium,motorcycle,0,17
0x378a ,4.3,12.337978,76.616792,12.357978,76.636792,Sandstorms,Low,motorcycle,1,22
0x1a20 ,4.9,22.744648,75.894377,22.764648,75.914377,Cloudy,High,scooter,1,38
0x91b5 ,4.7,23.355164,85.324097,23.365164,85.334097,Fog,Low,motorcycle,1,18
0x9484 ,4.5,21.186608,72.794136,21.246608,72.854136,Windy,Medium,scooter,0,26
0x28d8 ,4.8,18.563934,73.915367,18.583935,73.935367,Cloudy,Low,motorcycle,0,11
0xce6a ,4.6,25.457116,81.859682,25.517116,81.919682,Sunny,Medium,motorcycle,1,22
0xd8b7 ,4.9,30.893234,75.82172,30.963234,75.89172,Windy,Jam,motorcycle,1,28
0xd6a6 ,4.1,19.878028,75.317475,19.958028,75.397475,Cloudy,Low,motorcycle,1,39
0x710f ,4.2,12.334022,76.618203,12.444022,76.728203,Cloudy,Low,electric_scooter,0,33
0x62ec ,4.1,23.374989,85.335486,23.404989,85.365486,Fog,Jam,motorcycle,1,31
0xc52d ,4.6,19.875522,75.367127,19.955522,75.447127,Windy,Medium,motorcycle,1,49
0x40d5 ,4.9,13.091809,80.219104,13.111809,80.239104,Sunny,Low,scooter,0,12
0x35c4 ,4.5,12.935662,77.61413,12.945662,77.62413,Cloudy,High,motorcycle,1,29
0x290d ,5.0,12.978453,77.643685,13.108453,77.773685,Cloudy,Jam,motorcycle,0,45
0xad31 ,4.0,23.359407,85.325055,23.369407,85.335055,Fog,High,scooter,1,31
0xb2ad ,5.0,26.956431,75.776649,27.046431,75.866649,Windy,Jam,electric_scooter,1,27
0xb083 ,4.2,12.981615,80.231598,13.031615,80.281598,Sandstorms,Jam,motorcycle,1,35
0xdb0e ,4.4,26.483042,80.317833,26.543042,80.377833,Stormy,Jam,motorcycle,2,37
0x188c ,4.6,22.728163,75.884212,22.778163,75.934212,Windy,Jam,motorcycle,1,25
0x3d16 ,4.6,12.906229,77.596791,12.956229,77.646791,Windy,Low,electric_scooter,1,19
0xb563 ,5.0,12.972532,77.608179,13.012532,77.648179,Windy,High,scooter,1,27
0xd067 ,4.7,26.472001,80.354002,26.562001,80.444002,Sunny,Jam,scooter,0,12
0xbb55 ,4.7,12.970324,77.645748,13.010324,77.685748,Cloudy,High,scooter,0,29
0x6caf ,4.3,26.849596,75.800512,26.919596,75.870512,Windy,Medium,scooter,0,37
0xa41d ,4.7,12.935662,77.61413,12.975662,77.65413,Stormy,High,motorcycle,0,19
0xac87 ,4.3,21.149569,72.772697,21.159569,72.782697,Sandstorms,Low,motorcycle,1,25
0xdcb0 ,4.7,26.47775,80.351569,26.51775,80.391569,Windy,High,motorcycle,1,19
0x10ee ,4.8,26.914142,75.805704,26.934142,75.825704,Fog,Low,scooter,1,19
0xbf4 ,5.0,23.359194,85.325447,23.399194,85.365447,Fog,High,motorcycle,1,29
0x9df9 ,4.5,26.905287,75.794592,26.945287,75.834592,Fog,Medium,scooter,1,17
0x2109 ,4.5,12.978453,77.643685,13.028453,77.693685,Windy,Medium,scooter,0,29
0x6056 ,5.0,17.41233,78.449654,17.43233,78.469654,Sunny,Low,motorcycle,0,15
0xa59c ,5.0,12.334022,76.618203,12.374022,76.658203,Windy,High,scooter,1,31
0x3f94 ,4.6,21.175104,72.804342,21.195104,72.824342,Cloudy,Low,scooter,1,17
0x4090 ,4.7,12.934179,77.615797,12.954179,77.635797,Windy,Low,motorcycle,1,20
0xc45f ,4.9,15.5696,73.742294,15.6596,73.832294,Cloudy,Jam,motorcycle,1,47
0xc63 ,4.4,11.026117,76.944652,11.116117,77.034652,Stormy,Jam,motorcycle,1,53
0xb7f6 ,4.5,22.725748,75.898497,22.835748,76.008497,Windy,Jam,motorcycle,0,24
0x8191 ,4.9,22.753659,75.903365,22.843659,75.993365,Fog,Jam,scooter,1,39
0xb644 ,4.6,12.325461,76.632278,12.385461,76.692278,Cloudy,Medium,motorcycle,1,28
0x2da7 ,4.5,21.160437,72.774209,21.200437,72.814209,Windy,High,scooter,0,24
0x22c9 ,4.6,18.994237,72.825553,19.064237,72.895553,Cloudy,Jam,motorcycle,1,45
0x6b73 ,4.9,12.3085,76.665808,12.3485,76.705808,Windy,High,scooter,1,31
0x5bb2 ,4.6,22.753839,75.897429,22.803839,75.947429,Fog,Jam,motorcycle,1,30
0xaf1c ,4.6,18.994049,72.825203,19.034049,72.865203,Sandstorms,High,scooter,1,13
0x3643 ,4.7,22.308096,73.167753,22.368096,73.227753,Sunny,Low,scooter,0,11
0x1979 ,4.7,12.970324,77.645748,13.060324,77.735748,Sunny,Jam,motorcycle,1,15
0x43a5 ,4.8,12.3085,76.665808,12.4385,76.795808,Stormy,Jam,scooter,0,15
0xd4f7 ,4.8,15.157944,73.950889,15.267944,74.060889,Sandstorms,Medium,scooter,1,27
0xb070 ,4.7,26.913726,75.75282,26.923726,75.762821,Stormy,Low,motorcycle,1,11
0x68df ,4.8,17.410371,78.437225,17.480371,78.507225,Stormy,Jam,motorcycle,2,47
0xe01c ,4.4,22.514585,88.39331,22.624585,88.50331,Sandstorms,Jam,motorcycle,1,34
0x386f ,4.7,11.021278,76.995017,11.041278,77.015017,Sandstorms,Low,scooter,1,21
0xab60 ,4.9,19.103249,72.846749,19.153249,72.896749,Sunny,Medium,motorcycle,0,19
0x5c47 ,4.7,22.745536,75.893106,22.785536,75.933106,Fog,Medium,scooter,1,15
0x4b80 ,5.0,22.725835,75.887648,22.815835,75.977648,Windy,Low,scooter,1,22
0xcebe ,5.0,25.450329,81.834279,25.520329,81.904279,Fog,Medium,motorcycle,0,47
0x9658 ,5.0,19.120083,72.907385,19.210083,72.997385,Cloudy,Jam,scooter,0,49
0x938e ,4.9,11.026117,76.944652,11.086117,77.004652,Fog,Jam,motorcycle,1,38
0x3d56 ,4.6,17.450851,78.379347,17.520851,78.449347,Fog,Jam,motorcycle,1,33
0x95c6 ,4.6,11.025083,77.015393,11.055083,77.045393,Sandstorms,Medium,motorcycle,1,27
0x8021 ,4.4,22.761593,75.886362,22.841593,75.966362,Cloudy,Medium,scooter,1,39
0x94ab ,4.9,22.727021,75.884167,22.797021,75.954167,Sunny,Medium,motorcycle,1,34
0x5d4f ,4.3,17.458998,78.500366,17.528998,78.570366,Fog,Jam,scooter,0,33
0x20ea ,4.7,21.15276,72.778059,21.22276,72.848059,Fog,Low,motorcycle,0,37
0x7d34 ,4.7,17.41233,78.449654,17.50233,78.539654,Sunny,Jam,scooter,0,17
0x61d3 ,4.3,11.001753,76.986241,11.061753,77.046241,Sandstorms,Low,motorcycle,1,27
0x8c02 ,4.4,22.32,73.17,22.33,73.18,Stormy,Low,motorcycle,1,27
0x9132 ,5.0,12.3085,76.665808,12.3685,76.725808,Windy,Jam,motorcycle,1,17
0x7d43 ,4.5,11.006686,76.951736,11.116686,77.061736,Windy,Low,motorcycle,1,16
0xe0a3 ,4.9,22.533662,88.366217,22.663662,88.496217,Fog,Low,motorcycle,1,22
0x582a ,4.2,21.175104,72.804342,21.265104,72.894342,Stormy,Jam,motorcycle,1,31
0xb861 ,4.7,12.337978,76.616792,12.467978,76.746792,Windy,Medium,motorcycle,0,18
0x46cd ,4.6,23.351489,85.324253,23.411489,85.384253,Stormy,Jam,motorcycle,1,33
0x7fc2 ,4.9,11.001852,76.976268,11.011852,76.986268,Windy,High,electric_scooter,1,28
0x5726 ,4.1,26.905287,75.794592,27.045287,75.934592,Fog,Jam,motorcycle,1,39
0x444f ,4.9,18.543626,73.905101,18.613626,73.975101,Windy,Jam,motorcycle,0,27
0x25b2 ,4.7,21.186884,72.793616,21.216884,72.823616,Sunny,Low,electric_scooter,1,18
0x703f ,4.1,19.22384,72.841347,19.29384,72.911347,Windy,Jam,motorcycle,1,32
0xa11e ,5.0,26.90519,75.810753,27.01519,75.920753,Cloudy,Medium,scooter,1,30
0x8b35 ,4.2,17.458998,78.500366,17.478998,78.520366,Windy,Low,motorcycle,1,25
0x811f ,4.5,18.530963,73.828972,18.640963,73.938972,Sunny,Low,motorcycle,1,25
0x4e19 ,4.8,17.430448,78.418213,17.480448,78.468213,Sunny,Jam,scooter,0,18
0x37bf ,4.7,17.411028,78.329645,17.461028,78.379645,Sunny,Low,motorcycle,1,16
0x216e ,5.0,18.569156,73.774723,18.589156,73.794723,Stormy,High,motorcycle,1,42
0xbbf5 ,4.0,26.88842,75.800689,26.94842,75.860689,Sandstorms,Jam,motorcycle,2,41
0xa856 ,4.6,12.939496,77.625999,13.009496,77.695999,Windy,Low,motorcycle,1,21
0x4dfb ,4.7,12.321214,76.621094,12.451214,76.751094,Windy,Low,scooter,1,21
0x40de ,4.8,23.359407,85.325055,23.469407,85.435055,Fog,Medium,motorcycle,1,35
0xc5d1 ,5.0,9.970717,76.285447,10.060717,76.375447,Sandstorms,Jam,scooter,0,18
0x2fc9 ,4.9,19.131141,72.813074,19.19114,72.873074,Cloudy,Jam,motorcycle,1,29
0x946d ,4.5,23.357804,85.325146,23.417804,85.385146,Cloudy,Low,motorcycle,0,23
0x861e ,4.9,23.354422,85.3329,23.394422,85.3729,Sandstorms,High,motorcycle,0,31
0x8681 ,4.6,26.90294,75.793007,26.93294,75.823007,Sunny,Jam,scooter,1,22
0x33d4 ,4.3,11.022298,76.998349,11.052298,77.028349,Sandstorms,Low,motorcycle,1,29
0x48af ,4.9,17.438263,78.397865,17.518263,78.477865,Fog,Jam,scooter,0,34
0xab6a ,4.6,12.311072,76.654878,12.361072,76.704878,Cloudy,Jam,scooter,1,28
0x8167 ,4.7,21.170798,72.790489,21.210798,72.830489,Sandstorms,Medium,scooter,0,25
0xe06e ,4.9,25.451517,81.832616,25.461517,81.842616,Cloudy,Low,motorcycle,1,22
0x623e ,4.7,12.986047,80.218114,12.996047,80.228114,Sunny,Low,motorcycle,0,19
0xe0e1 ,4.5,27.16185,78.040165,27.30185,78.180165,Fog,Low,scooter,1,33
0x350b ,4.7,21.157729,72.768726,21.227729,72.838726,Fog,Jam,scooter,0,45
0x124e ,4.9,17.45971,78.368855,17.52971,78.438855,Stormy,Low,motorcycle,1,18
0x4407 ,4.9,19.120083,72.907385,19.150083,72.937385,Stormy,Jam,scooter,1,29
0x6b03 ,4.9,11.000762,76.981876,11.010762,76.991876,Fog,Low,motorcycle,0,17
0xc0d ,4.5,22.761226,75.887522,22.841226,75.967522,Windy,Medium,motorcycle,0,21
0xc75d ,4.8,19.888716,75.321461,19.938716,75.371461,Sandstorms,Low,motorcycle,1,22
0xd267 ,5.0,30.899584,75.809346,31.039584,75.949346,Windy,Medium,scooter,1,20
0x8e24 ,4.6,22.651847,75.881991,22.661847,75.891991,Cloudy,Low,motorcycle,1,29
0xc608 ,4.5,30.895204,75.822103,30.935204,75.862103,Sunny,Medium,motorcycle,1,21
0x31cb ,4.6,17.433809,78.386744,17.473809,78.426744,Cloudy,High,scooter,1,27
0xb335 ,4.6,23.369746,85.33982,23.449746,85.41982,Sunny,Jam,electric_scooter,1,19
0x70dd ,4.3,11.001852,76.976268,11.051852,77.026268,Windy,Low,motorcycle,1,25
0xd768 ,4.8,19.874103,75.368419,19.934103,75.428419,Cloudy,Jam,electric_scooter,0,21
0xc909 ,5.0,10.035573,76.336958,10.085573,76.386958,Sunny,Jam,motorcycle,1,19
0x6ba9 ,4.7,12.284747,76.625861,12.324747,76.665861,Stormy,High,scooter,1,26
0x621a ,4.9,26.891191,75.802083,26.961191,75.872083,Sandstorms,Medium,scooter,1,19
0xbe65 ,4.9,22.725748,75.898497,22.795748,75.968497,Windy,Low,motorcycle,0,22
0x8a5a ,4.8,19.055831,72.833984,19.185831,72.963984,Cloudy,Jam,motorcycle,2,46
0x8251 ,4.3,17.440827,78.393391,17.530827,78.483391,Windy,Jam,motorcycle,0,44
0xa6f6 ,4.3,26.846156,75.8023,26.856156,75.8123,Sandstorms,Low,motorcycle,1,34
0x3f6d ,4.2,17.429585,78.392621,17.519585,78.482621,Fog,Medium,scooter,0,38
0xacd ,4.9,11.016298,76.972076,11.076298,77.032076,Sandstorms,Low,motorcycle,0,10
0xa1f2 ,4.7,13.086438,80.220672,13.176438,80.310672,Fog,Low,scooter,0,25
0xd74b ,4.7,27.161694,78.034714,27.201694,78.074714,Sandstorms,High,scooter,0,20
0x887e ,4.4,18.569156,73.774723,18.619156,73.824723,Stormy,Medium,motorcycle,2,35
0x876c ,4.7,21.160522,72.771477,21.190522,72.801477,Stormy,Medium,motorcycle,1,26
0x6f19 ,4.7,12.934365,77.616155,12.964365,77.646155,Sunny,Low,motorcycle,0,12
0x6b3e ,4.5,17.438263,78.397865,17.468263,78.427865,Windy,Jam,scooter,0,27
0x6913 ,4.8,26.905287,75.794592,26.915287,75.804592,Fog,Low,scooter,1,19
0xb610 ,3.4,12.352058,76.60665,12.442058,76.69665,Sunny,Low,scooter,1,38
0x54b7 ,4.6,17.410371,78.437225,17.440371,78.467225,Sandstorms,Low,scooter,0,10
0x37d4 ,4.7,11.025083,77.015393,11.135083,77.125393,Fog,Medium,motorcycle,1,41
0x5c9f ,4.8,26.913483,75.803139,27.053483,75.943139,Windy,Low,electric_scooter,1,28
0x8972 ,4.5,11.010375,76.95295,11.020375,76.96295,Sandstorms,Low,motorcycle,1,26
0x668c ,4.8,12.979096,77.640625,12.999096,77.660625,Stormy,Low,motorcycle,0,16
0x3284 ,4.8,18.563934,73.915367,18.633934,73.985367,Cloudy,Low,scooter,1,28
0x6310 ,4.8,12.978453,77.643685,12.988453,77.653685,Sunny,Low,scooter,1,15
0x7dc4 ,4.8,26.90519,75.810753,26.94519,75.850753,Sunny,Medium,motorcycle,0,18
0x5d38 ,4.8,12.935662,77.61413,13.015662,77.69413,Sunny,Medium,motorcycle,1,22
0x5ade ,4.7,18.563934,73.915367,18.693935,74.045367,Windy,Low,electric_scooter,1,13
0x699 ,4.7,11.003669,76.976494,11.013669,76.986494,Fog,Low,bicycle,0,15
0xe16e ,4.6,30.902872,75.826808,30.942872,75.866808,Sandstorms,Medium,scooter,1,28
0xe18b ,4.3,27.159795,78.04299,27.209795,78.09299,Sandstorms,Jam,motorcycle,1,34
0x4fb1 ,4.6,26.956431,75.776649,27.066431,75.886649,Stormy,Jam,electric_scooter,0,27
0x90be ,4.9,12.986047,80.218114,13.036047,80.268114,Cloudy,Low,motorcycle,0,10
0x1aee ,4.6,23.359194,85.325447,23.469194,85.435447,Sunny,Medium,electric_scooter,0,18
0xc8c2 ,4.9,23.211529,77.419399,23.231529,77.439399,Windy,Low,scooter,1,11
0xa4d3 ,4.8,26.90519,75.810753,26.91519,75.820753,Sunny,Low,motorcycle,0,13
0x8544 ,4.2,12.323978,76.627961,12.393978,76.697961,Fog,Jam,motorcycle,1,44
0xcbd3 ,4.9,15.546594,73.760431,15.676594,73.890431,Sandstorms,Low,motorcycle,0,19
0x53f0 ,4.8,23.353783,85.326967,23.463783,85.436967,Windy,Low,motorcycle,1,20
0xceb5 ,4.7,22.569367,88.433187,22.599367,88.463187,Windy,Jam,scooter,1,33
0x22de ,4.6,12.337978,76.616792,12.427978,76.706792,Fog,Jam,motorcycle,1,43
0x7b53 ,4.6,11.003008,76.97544,11.023008,76.99544,Cloudy,Low,motorcycle,0,17
0x9425 ,4.6,13.049645,80.242268,13.099645,80.292268,Sandstorms,Low,scooter,1,25
0xdfd8 ,5.0,26.483042,80.317833,26.613042,80.447833,Stormy,Medium,scooter,1,26
0xbc02 ,4.8,22.727021,75.884167,22.757021,75.914167,Stormy,Low,motorcycle,0,13
0xc872 ,4.5,15.157944,73.950889,15.197944,73.990889,Fog,High,scooter,1,22
0xed5 ,4.7,12.970221,77.645396,12.980221,77.655396,Sandstorms,High,motorcycle,0,19
0x219e ,4.3,12.914264,77.6784,13.044264,77.8084,Windy,Jam,motorcycle,1,44
0x7d66 ,4.6,21.170798,72.790489,21.230798,72.850489,Sunny,Jam,motorcycle,1,24
0xcb08 ,4.5,26.481547,80.299775,26.611547,80.429775,Windy,Jam,scooter,1,36
0x33b4 ,5.0,22.725835,75.887648,22.815835,75.977648,Sunny,Low,motorcycle,1,26
0x6021 ,5.0,12.949934,77.699386,13.079934,77.829386,Sunny,Jam,motorcycle,1,26
0x57c2 ,4.0,17.433809,78.386744,17.493809,78.446744,Windy,Low,motorcycle,1,29
0x2a9a ,5.0,26.892312,75.806896,26.922313,75.836896,Stormy,Medium,motorcycle,1,32
0xdffb ,4.7,23.234631,77.401663,23.254631,77.421663,Fog,Low,scooter,0,16
0xc8dc ,4.6,15.506205,73.766668,15.526205,73.786668,Windy,Low,scooter,0,17
0xbcad ,4.6,11.022477,76.995667,11.072477,77.045667,Stormy,Jam,scooter,1,20
0x5ed5 ,4.4,12.972161,77.596014,13.102161,77.726014,Fog,Medium,scooter,0,32
0x2acd ,4.0,18.536718,73.830327,18.546719,73.840328,Windy,High,motorcycle,1,31
0x16fd ,4.4,12.334022,76.618203,12.364022,76.648203,Fog,Jam,motorcycle,1,32
0x8a8 ,4.7,26.956431,75.776649,27.046431,75.866649,Cloudy,Low,scooter,1,25
0x4ddd ,4.5,12.304569,76.643622,12.334569,76.673622,Cloudy,Jam,scooter,1,27
0x31e5 ,4.6,21.160522,72.771477,21.230522,72.841477,Cloudy,Low,electric_scooter,1,28
0x6094 ,4.8,22.307898,73.167788,22.337898,73.197788,Windy,Medium,electric_scooter,1,28
0x19cd ,4.8,26.914142,75.805704,26.954142,75.845704,Windy,High,motorcycle,1,28
0xc11 ,4.7,19.103249,72.846749,19.193249,72.936749,Sunny,Jam,motorcycle,1,22
0x34b8 ,4.4,22.761226,75.887522,22.851226,75.977522,Sandstorms,Jam,motorcycle,2,40
0x7f66 ,3.9,12.978453,77.643685,13.068453,77.733685,Sandstorms,Medium,scooter,1,31
0x166b ,4.6,18.569156,73.774723,18.659156,73.864723,Fog,Medium,motorcycle,1,35
0x14a6 ,4.9,11.02091,76.940432,11.06091,76.980432,Sandstorms,High,motorcycle,1,26
0x5c20 ,4.7,19.1813,72.836191,19.2013,72.856191,Fog,Low,scooter,1,11
0xa38d ,4.6,22.751857,75.866699,22.761857,75.876699,Fog,High,motorcycle,1,20
0x6da8 ,5.0,21.149569,72.772697,21.189569,72.812697,Sandstorms,High,scooter,1,28
0xa0ff ,4.9,18.516216,73.842527,18.576216,73.902527,Stormy,Low,scooter,0,12
0xd649 ,4.7,9.985697,76.281128,10.025697,76.321128,Stormy,Medium,motorcycle,1,26
0x5c9c ,4.5,17.41233,78.449654,17.49233,78.529654,Cloudy,Medium,motorcycle,1,38
0x75c5 ,5.0,22.311358,73.164798,22.381358,73.234798,Cloudy,Medium,motorcycle,1,31
0xd50a ,4.6,30.893244,75.821817,30.923244,75.851817,Sunny,Jam,motorcycle,0,22
0xa996 ,5.0,12.304569,76.643622,12.344569,76.683622,Stormy,High,electric_scooter,1,24
0x3353 ,5.0,18.56245,73.916619,18.59245,73.946619,Windy,Jam,scooter,1,29
0x9986 ,4.0,22.651847,75.881991,22.721847,75.951991,Sandstorms,Medium,motorcycle,0,45
0x153e ,4.7,11.025083,77.015393,11.105083,77.095393,Sunny,Low,motorcycle,1,29
0x6d25 ,4.7,12.939496,77.625999,12.999496,77.685999,Cloudy,Medium,scooter,1,17
0x79a3 ,4.4,23.333017,85.3172,23.363017,85.3472,Fog,Jam,motorcycle,0,36
0x200a ,4.9,12.321214,76.621094,12.451214,76.751094,Windy,Low,motorcycle,1,13
0xa119 ,4.0,11.022169,76.999594,11.092169,77.069594,Fog,Medium,scooter,1,39
0xd120 ,4.5,25.450377,81.834236,25.560377,81.944236,Fog,Medium,electric_scooter,1,30
0x9d0e ,4.6,23.359033,85.325347,23.409033,85.375347,Windy,Medium,scooter,0,27
0x5646 ,4.9,21.173493,72.801953,21.233493,72.861953,Fog,Medium,motorcycle,0,22
0xb0b ,4.2,18.636215,73.751081,18.746215,73.861081,Sunny,Jam,motorcycle,1,36
0x1935 ,4.8,11.003008,76.97544,11.013008,76.98544,Windy,Low,motorcycle,0,23
0xc7d5 ,5.0,15.544419,73.755736,15.674419,73.885736,Cloudy,Medium,scooter,0,41
0x7998 ,4.7,22.311603,73.165012,22.371603,73.225012,Windy,Jam,motorcycle,1,30
0x595e ,4.5,17.422819,78.449578,17.502819,78.529578,Sandstorms,Low,motorcycle,0,26
0x8d6a ,4.8,26.766536,75.837333,26.876536,75.947333,Cloudy,Low,scooter,1,30
0x4bd0 ,4.5,21.170096,72.789122,21.250096,72.869122,Windy,Jam,motorcycle,0,22
0x8c3f ,4.5,18.593481,73.785901,18.703481,73.895901,Windy,Low,motorcycle,1,20
0xb36 ,4.6,12.3085,76.665808,12.4385,76.795808,Windy,Medium,scooter,1,23
0xc676 ,4.6,30.335259,78.053162,30.375259,78.093162,Sunny,Medium,motorcycle,1,21
0xbb8d ,4.2,26.921411,75.793604,27.051411,75.923604,Stormy,Jam,scooter,2,43
0xd511 ,4.1,19.866969,75.318894,19.956969,75.408894,Cloudy,Low,scooter,0,32
0x51e0 ,4.6,22.753839,75.897429,22.763838,75.907429,Sunny,High,motorcycle,1,21
0xa3a2 ,4.7,18.592718,73.773572,18.702718,73.883572,Windy,Low,motorcycle,0,20
0x3bd5 ,4.7,12.979096,77.640625,13.089096,77.750625,Sunny,Jam,motorcycle,1,13
0x30ec ,4.9,22.308096,73.167753,22.438096,73.297753,Cloudy,Jam,motorcycle,1,42
0x3399 ,4.7,22.761226,75.887522,22.781226,75.907522,Stormy,Low,scooter,0,11
0x9ab3 ,4.8,21.15276,72.778059,21.21276,72.838059,Stormy,Jam,motorcycle,1,36
0x7f18 ,4.8,19.22384,72.841347,19.27384,72.891347,Sandstorms,Jam,scooter,1,18
0x1b0f ,4.7,11.003681,76.975525,11.043681,77.015525,Cloudy,High,motorcycle,1,34
0xad01 ,4.7,23.369746,85.33982,23.379746,85.34982,Fog,Low,motorcycle,1,14
0xccfd ,5.0,25.450329,81.834279,25.580329,81.964279,Stormy,Low,motorcycle,1,26
0xbcac ,4.6,12.323994,76.626167,12.433994,76.736167,Sandstorms,Medium,motorcycle,2,37
0x4a4 ,4.7,23.359407,85.325055,23.399407,85.365055,Fog,Low,scooter,1,31
0x3e15 ,4.8,26.90294,75.793007,27.03294,75.923007,Fog,Medium,motorcycle,1,39
0xafc3 ,4.7,19.103249,72.846749,19.113249,72.856749,Stormy,Low,scooter,1,13
0x8ab4 ,4.9,23.371292,85.327872,23.411292,85.367872,Sandstorms,High,motorcycle,0,48
0x62d8 ,4.6,13.026279,80.174568,13.076279,80.224568,Fog,Low,motorcycle,1,25
0x9a2c ,5.0,23.371292,85.327872,23.481292,85.437872,Windy,Medium,motorcycle,1,33
0x4492 ,4.7,21.157735,72.768778,21.247735,72.858778,Fog,Jam,scooter,1,36
0x9bc0 ,4.1,26.88842,75.800689,26.90842,75.820689,Fog,High,motorcycle,0,34
0x6979 ,4.7,22.695207,75.866059,22.715207,75.886059,Stormy,Low,motorcycle,1,17
0x1db9 ,4.5,17.438263,78.397865,17.478263,78.437865,Sandstorms,Medium,motorcycle,1,27
0x27f7 ,4.6,26.921411,75.793604,27.011411,75.883604,Windy,Jam,scooter,1,19
0x8fdf ,4.1,17.41233,78.449654,17.43233,78.469654,Cloudy,High,electric_scooter,1,36
0x2a0a ,5.0,21.183434,72.814492,21.233434,72.864492,Cloudy,Medium,scooter,1,18
0xdb9f ,4.3,27.158822,78.045359,27.168822,78.055359,Sandstorms,Low,motorcycle,0,20
0x71d6 ,5.0,21.186884,72.793616,21.316884,72.923616,Cloudy,Medium,motorcycle,1,31
0x92d1 ,4.7,21.186608,72.794136,21.316608,72.924136,Cloudy,Low,scooter,1,24
0xdd74 ,4.8,15.303897,73.914336,15.363897,73.974336,Fog,Jam,scooter,1,28
0xcdb4 ,4.7,26.47,80.35,26.56,80.44,Fog,Low,electric_scooter,0,22
0xd87b ,4.4,25.449872,81.836167,25.529872,81.916167,Cloudy,Medium,motorcycle,1,39
0x5556 ,4.7,26.910262,75.783013,26.930262,75.803013,Stormy,High,scooter,1,25
0x85b7 ,4.7,22.307898,73.167788,22.377898,73.237788,Stormy,Medium,motorcycle,0,27
0xaa47 ,4.9,12.914264,77.6784,13.004264,77.7684,Windy,Low,motorcycle,0,17
0x4e9e ,4.6,12.935662,77.61413,13.065662,77.74413,Cloudy,Low,scooter,1,24
0x44cf ,4.9,11.022298,76.998349,11.082298,77.058349,Cloudy,Jam,scooter,1,25
0xdfae ,4.9,25.45235,81.841889,25.51235,81.901889,Fog,Jam,motorcycle,1,21
0xade2 ,4.7,19.1813,72.836191,19.2113,72.866191,Sandstorms,Jam,scooter,1,25
0x19f8 ,4.6,10.96185,76.971082,11.07185,77.081082,Sunny,Jam,scooter,1,23
0x663f ,3.1,26.90294,75.793007,26.99294,75.883007,Sunny,Low,scooter,1,43
0x8fd0 ,4.7,12.975996,80.221898,13.015996,80.261898,Windy,Medium,motorcycle,1,39
0x3b99 ,4.9,22.310526,73.170937,22.360526,73.220937,Sunny,Jam,scooter,0,14
0xefc ,4.7,26.914142,75.805704,26.964142,75.855704,Fog,Low,motorcycle,1,17
0xa5ae ,5.0,11.022298,76.998349,11.102298,77.078349,Sandstorms,Jam,motorcycle,1,36
0x350f ,4.8,21.186438,72.794115,21.196438,72.804115,Fog,Low,motorcycle,0,19
0x3d50 ,4.9,19.003517,72.82765,19.093517,72.91765,Sandstorms,Medium,scooter,0,22
0x47bd ,4.9,18.55144,73.804855,18.56144,73.814855,Sandstorms,Low,electric_scooter,0,24
